DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GM201900000237,GMGE81FL,GM,2019.0,237.0,GM2019DHS,27747.140625,32600.46875,38333.71875,64.55833435058594,94.2249984741211,85.58333587646484,72.0,13.426342964172363,19.802101135253906,17.798959732055664,15.131348609924316,0.002240967524202564,0.003502604327624357,0.003694860241081141,34.19218139648437,33.895501708984376,33.46033630371094,33.423834228515624,14.27500057220459,15.066666603088379,15.066666603088379,15.074999809265137,5.0,2233.3,2275.6,2400.4,2570.8,2669.7,2594.2,2660.7,0.0,0.0,0.0,0.0,36.716931216931215,1457.7804129464287,4.0,4.219764709472656,0.18742968312124422,0.4220955864157644,0.7024226612671456,27.849090576171875,27.870834350585938,27.388665771484376,27.455081176757812,26.320234995039684,29.508711557539684,-0.843915343915344,24.423213252314813,0.3517610257264798,21.746930803571427,0.45089410146077474,0.15459055900573732,0.042712799708048504,0.028535813093185425,0.40904900232950847,0.09321389198303223,0.021851483980814615,0.014406049251556396,35.583335876464844,36.50833511352539,36.733333587646484,36.42499923706055,28.42500114440918,28.95833396911621,29.183334350585938,28.866666793823242,21.308334350585938,21.441667556762695,21.66666603088379,21.350000381469727,0.0,21.505999755859374,21.8461669921875,21.317001342773438,21.486334228515624,4.808333396911621,4.758333206176758,4.808333396911621,4.758333206176758,6488.802419354839,8353.349842767295,66903.43848580442,589.1666666666666,534.0833333333334,725.3333333333334,770.9166666666666,876.3333333333334,687.6666666666666,762.5833333333334,0.467906326213211,0.0,0.0,0.0,30.389751434326172,26.95199966430664,24.63800048828125,26.784000396728516,24.5885009765625,27.621498107910156,29.722000122070312,29.01500129699707,31.009748458862305,26.79400062561035,27.725749969482422,27.05375099182129,262.4074074074074,163.93121693121694,7.498635799326795,8.785215337225731,10.319802142204122,12.1339111328125,20149.7578125,22353.24609375,24591.109375,26767.900390625,65.1340732473545,72.29165116567461,79.56791501322752,86.65354249338624,5.909999847412109,7.875833034515381,7.494166374206543,5.93916654586792
GM201900000238,GMGE81FL,GM,2019.0,238.0,GM2019DHS,30866.03515625,36275.4140625,42658.890625,64.55833435058594,94.2249984741211,85.58333587646484,72.0,13.426342964172363,19.802101135253906,17.798959732055664,15.131348609924316,0.002505815448090672,0.003882282077313993,0.004078993782067832,34.11708984375,33.728668212890625,33.32216796875,33.251165771484374,14.27500057220459,15.066666603088379,15.066666603088379,15.074999809265137,5.0,2214.8,2253.0,2367.0,2545.2,2700.2,2611.1,2681.4,0.0,0.0,0.0,0.0,36.53439153439153,1431.71640625,4.0,4.219764709472656,0.1937324581995384,0.4322302003756598,0.6853352083875348,27.827093505859374,27.78175048828125,27.312213134765624,27.390167236328125,28.69645139346966,25.881498392150394,-0.8364116094986808,26.062675214379947,0.26162200364085175,22.301327506596305,0.4378535066332136,0.15297658102852957,0.03526601408209119,0.022073228444371904,0.39024955885750906,0.09151939834867205,0.017501660755702426,0.010818076985222953,35.583335876464844,36.50833511352539,36.733333587646484,36.42499923706055,28.42500114440918,28.95833396911621,29.183334350585938,28.866666793823242,21.308334350585938,21.441667556762695,21.66666603088379,21.350000381469727,0.0,21.537089538574218,21.834832763671876,21.30225830078125,21.52916564941406,4.808333396911621,4.758333206176758,4.808333396911621,4.758333206176758,7741.408227848101,10250.447784810127,72893.77635782748,583.1666666666666,536.4166666666666,711.5833333333334,758.1666666666666,867.25,681.9166666666666,749.8333333333334,0.4433975421029848,0.0,0.0,0.0,30.456748962402344,26.958250045776367,24.698501586914062,26.80849838256836,24.589250564575195,27.671499252319336,29.79400062561035,29.0627498626709,31.10849952697754,26.861249923706055,27.7814998626709,27.062999725341797,288.58575197889184,164.3245382585752,8.446557037434037,9.9015269417876,11.636803780507915,13.684562582453825,20591.9296875,22880.078125,25205.62109375,27460.921875,66.45924719656992,73.86426038918206,81.39473223120052,88.70326929419525,5.909999847412109,7.875833034515381,7.494166374206543,5.93916654586792
GM201900000239,GMGE81FL,GM,2019.0,239.0,GM2019DHS,29342.162109375,34431.6953125,40470.953125,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.0027171792108801347,0.0043750937226452406,0.004593176177785366,35.27080959743924,34.79426066080729,34.698337131076386,34.45703803168403,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2174.8888888888887,2232.1111111111113,2358.222222222222,2540.8888888888887,2660.4444444444443,2569.222222222222,2629.4444444444443,0.0,0.0,0.0,0.0,38.53315649867374,1438.8713235294117,4.0,4.219764709472656,0.1737573387891424,0.4169727554056152,0.739503627735152,28.31515163845486,28.234537760416668,27.900075276692707,27.818888346354168,34.92335927138594,50.71607675729443,-0.9177718832891246,30.277587243037136,0.7132722161492872,27.53900033156499,0.46499897638956705,0.1737531820933024,0.0590519905090332,0.0420784870783488,0.4282788912455241,0.10959757169087728,0.031037322680155435,0.021680009365081788,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.359495374891495,21.674814860026043,21.101818508572048,21.180742051866318,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,4219.332404458599,10176.93108974359,70226.48407643312,562.9,524.7,700.4,743.4,854.5,659.6,738.4,0.410818651437127,0.0,0.0,0.0,30.456750869750977,26.958250045776367,24.698501586914062,26.80849838256836,24.589250564575195,27.671499252319336,29.79400062561035,29.0627498626709,31.10849952697754,26.861249923706055,27.7814998626709,27.062999725341797,224.42440318302388,181.19893899204243,7.737154348273027,9.044361636513157,10.604116981907895,12.460674085115132,19066.55078125,21022.015625,23007.03515625,24968.22265625,61.2686867954244,67.5815960709549,73.99493845324933,80.33509822612731,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000240,GMGE81FL,GM,2019.0,240.0,GM2019DHS,20798.24609375,24443.20703125,28744.546875,64.55833435058594,94.2249984741211,85.58333587646484,72.0,13.426342964172363,19.802101135253906,17.798959732055664,15.131348609924316,0.0018976793075219179,0.002332771435762063,0.0034474787803796623,33.789394802517364,33.242407904730904,32.876668294270836,33.045925564236114,14.27500057220459,15.066666603088379,15.066666603088379,15.074999809265137,5.0,2243.6666666666665,2286.3333333333335,2435.0,2585.777777777778,2775.8888888888887,2592.6666666666665,2728.5555555555557,0.0,0.0,0.0,0.0,37.89973614775725,1431.71640625,5.0,0.0,0.18532949645682675,0.43720073285220706,0.6941895286493056,27.638485378689236,27.617870754665798,27.144848293728298,27.51120334201389,36.35928481612797,30.436196198878626,-0.9287598944591029,34.082551739775724,0.27450525288846056,23.388800709102902,0.4309581347874233,0.16423441682543075,0.040714919567108154,0.02470457340989794,0.3772264208112444,0.10017328602927071,0.02024231425353459,0.01208057360989707,35.583335876464844,36.50833511352539,36.733333587646484,36.42499923706055,28.42500114440918,28.95833396911621,29.183334350585938,28.866666793823242,21.308334350585938,21.441667556762695,21.66666603088379,21.350000381469727,0.0,21.48757595486111,21.993333604600693,21.41302998860677,21.976481119791668,4.808333396911621,4.758333206176758,4.808333396911621,4.758333206176758,7478.550955414013,17084.352564102563,86240.32911392405,675.2222222222222,608.2222222222222,774.7777777777778,820.8888888888889,914.0,765.3333333333334,827.1111111111111,0.43199733442241095,0.0,0.0,0.0,30.715667724609375,27.014999389648438,24.871999104817707,27.026334126790363,24.68433125813802,27.822001139322918,29.92933400472005,29.34100087483724,31.42566680908203,27.021998087565105,27.889999389648438,27.145665486653645,309.88654353562004,176.5778364116095,6.198423324092742,7.266139532930108,8.539555375294018,10.04228292485719,21440.939453125,23831.38671875,26257.498046875,28604.8828125,69.10433500989446,76.821111271438,84.65549245547493,92.23862137203166,5.909999847412109,7.875833034515381,7.494166374206543,5.93916654586792
GM201900000241,GMGE81FL,GM,2019.0,241.0,GM2019DHS,26269.46484375,30869.03125,36299.546875,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.002131998158110597,0.0027846737791554998,0.0037596606598875393,34.517636108398435,33.71316833496094,33.67349853515625,33.579833984375,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2158.4,2243.5,2358.5,2529.2,2700.2,2531.4,2636.2,0.0,0.0,0.0,0.0,38.42894736842105,1431.71640625,4.0,1.9989691972732544,0.18023605314448718,0.43277690586878376,0.7176048423433852,28.050909423828124,27.809249877929688,27.46846923828125,27.622836303710937,35.02060803865132,34.016550164473685,-0.9263157894736842,36.291766036184214,0.3049989800704153,26.851017680921053,0.43260111127580914,0.16926579816000803,0.049467316695622036,0.033407973391669135,0.39420550210135324,0.10739753927503314,0.02599861366408212,0.017200531704085215,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.584182739257812,21.905332946777342,21.26343994140625,21.665834045410158,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,6496.221864951768,14659.292063492063,81659.86075949368,630.9,567.5,736.8,788.9,891.2,722.0,790.7,0.42408559698807563,0.0,0.0,0.0,30.611249923706055,27.004751205444336,24.831748962402344,26.931249618530273,24.644500732421875,27.7810001373291,29.91524887084961,29.21525001525879,31.319250106811523,26.98324966430664,27.869998931884766,27.123748779296875,292.0921052631579,181.95263157894738,7.254773370150862,8.501991980271884,9.989562178796419,11.746540585626658,23412.94921875,25871.43359375,28338.3359375,30694.10546875,74.96176500822368,82.85569490131579,90.78147615131579,98.35589021381578,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000242,GMGE81FL,GM,2019.0,242.0,GM2019DHS,19034.994140625,22370.94140625,26307.6171875,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.001866619426983233,0.0024528730029877003,0.002761192976857146,34.061639404296876,33.431332397460935,33.225,33.217498779296875,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2337.3,2361.3,2516.9,2641.9,2802.0,2615.5,2747.4,0.0,0.0,0.0,0.0,35.9973544973545,1431.71630859375,4.0,0.0,0.18602544130218704,0.46437714433977056,0.7261877185024513,27.72745361328125,27.7169189453125,27.273818969726562,27.5191650390625,30.861137450527703,28.707371372031663,-0.8522427440633246,28.97959525478232,0.21741680859890336,20.760721574043536,0.41626154581705727,0.17473163604736328,0.04351522922515869,0.028543402751286823,0.3700859069824219,0.11167901357014974,0.021930164098739623,0.014152695735295614,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.393272399902344,22.002499389648438,21.322637939453124,21.820832824707033,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,8056.4432176656155,17943.5355987055,97749.86666666667,694.0,661.0,803.0,801.4,897.8,793.6,846.3,0.4815278468471718,0.0,0.0,0.0,30.677501678466797,26.821998596191406,24.50149917602539,26.767499923706055,24.36425018310547,27.548749923706055,29.69675064086914,29.22450065612793,31.350000381469727,26.779251098632812,27.83049964904785,26.964248657226562,315.54881266490764,183.85488126649076,5.223125899465461,6.122839997944079,7.195889442845394,8.462168482730263,21388.6875,23550.169921875,25696.791015625,27716.00390625,68.66576311015831,75.6180532651715,82.52544731200528,89.02648829155673,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000243,GMGE81FL,GM,2019.0,243.0,GM2019DHS,18012.810546875,21156.40234375,24874.40234375,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.0017764849376074876,0.002329413838024381,0.0028610825538635254,34.4483642578125,33.70716857910156,33.54766845703125,33.570001220703126,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2263.7,2294.7,2456.9,2590.5,2733.9,2530.9,2677.5,0.0,0.0,0.0,0.0,37.22371967654986,1431.716517857143,4.0,0.0,0.1803352128978264,0.4558097571201216,0.7416960303546394,27.980453491210938,27.83458251953125,27.438275146484376,27.6336669921875,31.486759813005392,37.20393573113208,-0.9002695417789758,31.86271531755391,0.4053800022505686,23.157329220013477,0.43443142573038734,0.1853369394938151,0.054373733202616376,0.037457255522410075,0.3899744351704915,0.12019596894582113,0.028229926029841104,0.0190434734026591,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.512545776367187,21.96199951171875,21.328878784179686,21.697332763671874,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,6073.402996845426,14699.698717948719,93574.43037974683,687.5,651.9,786.6,803.5,898.8,777.8,835.9,0.4462418877532219,0.0,0.0,0.0,30.71033223470052,26.874000549316406,24.688334147135418,26.89666748046875,24.52233378092448,27.614334106445312,29.78833262125651,29.278666178385418,31.3989995320638,26.938334147135418,27.877334594726562,27.001332600911457,306.63072776280325,193.61725067385444,4.898724573490814,5.734592227485236,6.73171508468668,7.91335891363189,21006.978515625,23125.48828125,25238.91015625,27250.46484375,68.42407555592992,75.33277880727763,82.22626768867924,88.78874663072776,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000244,GMGE81FL,GM,2019.0,244.0,GM2019DHS,17745.328125,20784.1171875,24414.90234375,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.0016775308530541915,0.00212930086292798,0.0025158747087551067,35.03800048828125,34.369500732421876,34.094000244140624,34.27616577148437,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2216.7,2253.6,2404.7,2552.5,2667.4,2521.4,2636.5,0.0,0.0,0.0,0.0,37.7313829787234,1431.716517857143,4.0,0.0,0.17558489071990419,0.4579377892563932,0.7680159606589912,28.325,28.179998779296874,27.6736083984375,27.93983154296875,33.4030234375,56.787729166666665,-0.952,32.62284375,0.7945480143229167,25.2314375,0.444296137491862,0.1973114013671875,0.0649588425954183,0.047093133131663,0.402769660949707,0.1308718204498291,0.034354750315348306,0.024309804042180378,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.61199951171875,21.990499877929686,21.253211975097656,21.603500366210938,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,4059.0625,11477.947784810127,93695.29073482429,670.2,659.2,778.9,786.6,881.0,768.0,831.2,0.42111238606770834,0.0,0.0,0.0,30.694000244140625,26.81433359781901,24.623001098632812,26.863998413085938,24.486666361490887,27.53466796875,29.703999837239582,29.26800028483073,31.331998189290363,26.865000406901043,27.828333536783855,26.951998392740887,263.424,194.72533333333334,5.0688486328125,5.905365885416667,6.9040579427083335,8.10540625,18789.67578125,20692.50390625,22622.869140625,24534.2421875,60.216177083333335,66.31703645833333,72.50596354166667,78.632765625,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000245,GMGE81FL,GM,2019.0,245.0,GM2019DHS,21058.859375,24612.64453125,28892.53125,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.001503575020111524,0.001814507903196873,0.0020326219308070648,34.876057942708336,34.50749969482422,34.11500040690104,34.34347025553385,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2279.8333333333335,2301.9166666666665,2449.6666666666665,2595.0,2677.6666666666665,2560.6666666666665,2633.4166666666665,0.0,0.0,0.0,0.0,37.202666666666666,1431.71640625,4.0,0.0,0.16627807787833526,0.45828997739990057,0.8016693538466934,28.193939208984375,28.234095255533855,27.684773763020832,28.0656255086263,32.70428695270722,60.58311747994652,-0.9545454545454546,29.402056525735293,0.9053046078605448,23.399889288101605,0.4556054728371756,0.21080269132341659,0.07920302663530622,0.06025657057762146,0.41148063114711214,0.14199169192995345,0.042547174862452915,0.031590246728488376,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.00015137403510337652,21.511817932128906,21.960693359375,21.254544576009113,21.78777821858724,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,3676.473270440252,14935.615384615385,101191.35646687697,661.1818181818181,668.6363636363636,798.5454545454545,765.0,864.0909090909091,772.5454545454545,851.9090909090909,0.3954051216655874,0.0,0.0,0.0,30.647750854492188,26.659751892089844,24.3695011138916,26.675251007080078,24.30500030517578,27.379501342773438,29.553749084472656,29.158750534057617,31.263750076293945,26.63250160217285,27.721750259399414,26.817249298095703,268.5855614973262,170.74598930481284,6.270845052083334,7.2834524739583335,8.493018229166667,9.962503255208333,17490.80078125,19289.583984375,21132.775390625,22993.802734375,56.151664856283425,61.92853338068182,67.84756224933155,73.82227084725936,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000246,GMGE81FL,GM,2019.0,246.0,GM2019DHS,22281.306640625,26136.017578125,30716.44921875,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.00029284492708169494,0.0004729767544911458,0.0005608115536280167,34.61454467773437,34.06483154296875,33.77733154296875,33.826333618164064,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2332.5,2342.1,2499.9,2660.8,2755.7,2606.5,2672.1,0.0,0.0,0.0,0.0,37.05347593582888,1431.716517857143,4.0,0.0,0.17039311483545516,0.4693429074834801,0.7773345450894222,27.895452880859374,27.989749145507812,27.487396240234375,27.825582885742186,33.935815104166664,49.84848958333333,-0.9706666666666667,29.862364583333335,0.5124512532552083,23.138354166666666,0.4324724333626883,0.19539894376482284,0.06145039200782776,0.04598539216177804,0.3900059291294643,0.12934758833476476,0.03226640820503235,0.02373890365873064,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.176364135742187,21.914666748046876,21.197454833984374,21.82483367919922,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,4829.750399361023,23163.808306709267,109751.84713375797,672.6666666666666,638.0,796.4444444444445,739.1111111111111,833.6666666666666,766.1111111111111,855.3333333333334,0.4318441162109375,0.0,0.0,0.0,30.617752075195312,26.626251220703125,24.15850067138672,26.509000778198242,24.102251052856445,27.380250930786133,29.4947509765625,29.069000244140625,31.26325035095215,26.489002227783203,27.69150161743164,26.814498901367188,356.552,156.808,6.4062134750246065,7.482554518331693,8.767011667486877,10.299693190206693,23143.92578125,25763.86328125,28456.9453125,31127.51171875,73.90984375,82.27529166666666,90.87377083333334,99.39958333333334,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000247,GMGE81FL,GM,2019.0,247.0,GM2019DHS,22613.8984375,26533.330078125,31186.08984375,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.0017946330122292613,0.0022826754627898096,0.0025380547054278586,34.77545166015625,34.213704427083336,33.93425835503472,34.03111436631944,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2322.777777777778,2328.3333333333335,2475.8888888888887,2634.6666666666665,2738.3333333333335,2582.777777777778,2674.4444444444443,0.0,0.0,0.0,0.0,37.95,1431.71640625,4.0,0.0,0.17564214913249612,0.4675613396197562,0.7676870456688764,28.119191487630207,28.095926920572918,27.62990993923611,27.944168090820312,30.822214226973685,40.789003392269734,-0.9105263157894737,30.160305304276317,0.46114931608501236,22.653207236842107,0.42884916067123413,0.19220486283302307,0.05921277031302452,0.043220192193984985,0.3881995677947998,0.12753954529762268,0.031067706644535065,0.022275786846876144,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.462927924262154,21.9781494140625,21.32555643717448,21.857221815321182,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,5266.402996845426,18928.1858974359,103056.8782051282,670.5,652.2,795.2,757.6,857.2,775.4,850.2,0.44910173918071544,0.0,0.0,0.0,30.644250869750977,26.756250381469727,24.354000091552734,26.647249221801758,24.24250030517578,27.486499786376953,29.630001068115234,29.152999877929688,31.319499969482422,26.658750534057617,27.784751892089844,26.922748565673828,299.83947368421053,169.15,6.114339192708333,7.145488123739919,8.375905026671706,9.841648553007392,21475.16796875,23605.109375,25727.609375,27751.2578125,68.09184827302632,74.85322265625,81.59225431743421,88.01843133223684,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000248,GMGE81FL,GM,2019.0,248.0,GM2019DHS,22435.25390625,26335.546875,30958.05859375,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.0016146601198580319,0.0019959142794624303,0.0022531294594176662,34.55646430121528,33.94129774305556,33.70536973741319,33.720370822482636,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2348.8888888888887,2358.4444444444443,2514.3333333333335,2673.8888888888887,2775.5555555555557,2618.4444444444443,2694.8888888888887,0.0,0.0,0.0,0.0,37.25925925925926,1431.716517857143,4.0,0.0,0.17082399258628175,0.4676571526261885,0.775674590113686,27.875857883029514,27.933797200520832,27.462534586588543,27.781297471788193,32.12451946924603,44.14312065972222,-0.9259259259259259,29.384282510747354,0.3960946703714038,22.271357783564813,0.4267891134534563,0.19128920350755965,0.0607192942074367,0.04533044355256217,0.38526480538504465,0.1264704806464059,0.031929846320833476,0.02343731905732836,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.195253160264755,21.92629665798611,21.219696044921875,21.842222425672745,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,5737.5822784810125,23669.028391167194,109268.02547770701,675.2,636.5,797.6,742.1,835.4,768.1,854.0,0.4317245887070106,0.0,0.0,0.0,30.595667521158855,26.703999837239582,24.210665384928387,26.53700002034505,24.119667053222656,27.436665852864582,29.55933380126953,29.080332438151043,31.299667358398438,26.543665568033855,27.74566650390625,26.89466603597005,347.8968253968254,160.0079365079365,6.309708164990106,7.38039814891161,8.657811469327177,10.17534450239116,23631.6328125,26219.7109375,28853.86328125,31426.16796875,75.11538938492063,83.34262359457672,91.7161148313492,99.89248511904762,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
GM201900000249,GMGE81FL,GM,2019.0,249.0,GM2019DHS,15718.029296875,18472.66796875,21723.3515625,78.67500305175781,109.13333892822266,99.71666717529297,89.9749984741211,16.419130325317383,23.015817642211914,20.846689224243164,18.97539520263672,0.00010684335011377979,0.0002995061768979505,0.0004375265533901104,34.13793113014915,33.19378662109375,33.14075816761363,33.168182373046875,13.708333969116211,14.5,14.5,14.508333206176758,5.0,2325.7272727272725,2366.6363636363635,2492.6363636363635,2679.2727272727275,2803.4545454545455,2652.909090909091,2744.2727272727275,0.0,0.0,0.0,0.0,33.41005291005291,1431.716517857143,4.0,0.0,0.1719393070348541,0.4614997884867696,0.7282176244009738,27.64619861949574,27.59181629527699,27.13709328391335,27.510683926669035,36.61973741319444,31.54942749669312,-0.8544973544973545,26.2180912078373,0.1599184167448175,20.146556712962962,0.41317176818847656,0.17836175646100724,0.04883920720645359,0.0314644489969526,0.35463755471365793,0.11143248421805245,0.024363615683146884,0.015423941825117384,34.991668701171875,35.94166946411133,36.13333511352539,35.84166717529297,28.108333587646484,28.666667938232422,28.850000381469727,28.558334350585938,21.283334732055664,21.441667556762695,21.633333206176758,21.33333396911621,0.0,21.154463334517047,21.98984874378551,21.13342978737571,21.85318270596591,4.791666507720947,4.741666793823242,4.7833333015441895,4.741666793823242,8827.079872204473,30914.58280254777,112963.86075949368,673.9090909090909,599.7272727272727,768.2727272727273,739.0,817.2727272727273,747.7272727272727,820.8181818181819,0.47615515491949817,0.0,0.0,0.0,30.56399917602539,26.730499267578125,24.18775177001953,26.521751403808594,24.092750549316406,27.454750061035156,29.554500579833984,29.04974937438965,31.299999237060547,26.497249603271484,27.730499267578125,26.922998428344727,358.0026455026455,173.5185185185185,4.665564256258289,5.469235690898541,6.427738908115053,7.558845014091512,19256.291015625,21455.91796875,23700.818359375,25888.2578125,61.68730365410053,68.73046358300265,75.9177879050926,82.9201595568783,6.115833282470703,8.805832862854004,7.4708333015441895,6.457499980926514
